region;provincia;distrito;ciudad;subdivision;unidad;edad;marital;direcc;ingres;ingcat;coche;cochecat;educ;empleo;retirado;empcat;satlab;genero;residen;inalam;multline;voz;busca;internet;idllam;espera;tv;video;cd;pda;pc;fax;noticias;respuest;ProbabilidadIncl_1_;ProbabilidadIncl_2_;PonderacMuestral_Final_
3;32;187;5597;27982;2798121;57;1;12;61;3;30.5;2;2;16;0;3;2;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798124;29;0;3;29;2;14.9;1;3;4;0;1;4;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798125;36;0;6;36;2;18.4;1;4;5;0;2;2;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798135;39;0;7;59;3;29.3;2;2;9;0;2;4;1;1;0;1;0;0;1;0;1;1;1;1;0;1;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798141;44;0;10;83;4;41.1;2;2;11;0;2;3;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798149;56;0;17;21;1;10.6;1;1;15;1;3;4;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798151;61;1;23;114;4;56.2;3;3;22;0;3;5;0;2;0;0;0;1;0;1;0;1;1;1;0;1;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798153;37;0;5;46;2;23.9;1;1;10;0;2;4;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798162;25;1;3;33;2;16.6;1;4;0;0;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798163;56;1;11;9;1;4.6;1;2;14;1;2;3;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798164;27;0;2;49;2;24.8;1;2;3;0;1;1;1;3;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798167;43;1;4;46;2;23.2;1;2;11;0;2;5;1;2;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798168;31;0;5;166;4;81.6;3;5;2;0;1;3;1;1;1;0;0;0;1;1;0;1;1;1;0;1;1;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27982;2798170;44;0;8;101;4;53.2;3;3;13;0;2;4;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
3;32;187;5597;27983;2798201;29;0;4;32;2;16.3;1;2;3;0;1;2;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798204;34;0;8;77;4;37.7;2;4;3;0;1;2;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798206;71;0;22;32;2;16.3;1;1;24;1;3;5;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798216;48;0;10;88;4;42.4;2;4;4;0;1;4;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798220;67;1;19;179;4;89.8;3;4;17;0;3;4;0;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798241;61;1;18;37;2;18.7;1;2;12;0;2;4;0;2;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798242;31;0;5;50;3;25.5;2;3;5;0;2;2;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798247;65;1;17;10;1;4.9;1;2;9;1;2;2;0;4;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798248;41;1;12;78;4;39.8;2;1;7;0;2;4;0;5;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798249;57;1;8;463;4;103.7;3;4;14;0;2;3;0;4;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798254;33;1;6;104;4;51.6;3;4;3;0;1;1;1;4;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798255;76;1;16;44;2;22;1;2;16;1;3;4;1;2;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798261;18;1;0;21;1;10.8;1;1;0;0;1;2;0;8;0;0;1;0;0;1;1;1;0;0;0;1;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798276;52;0;19;103;4;50.8;3;2;12;0;2;3;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798277;31;1;7;43;2;21.8;1;3;4;0;1;2;0;4;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798280;38;0;6;70;3;34.9;2;1;7;0;2;3;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798285;63;1;15;15;1;7.4;1;1;16;1;3;3;1;2;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798288;26;0;2;33;2;16.1;1;1;3;0;1;1;0;5;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27983;2798291;74;0;29;28;2;14.2;1;2;23;1;3;5;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1;.195876288659794;255.263.157.894.737;255.263.157.894.737
3;32;187;5597;27984;2798303;66;0;14;62;3;31;2;1;23;0;3;5;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;187;5597;27984;2798311;39;1;8;35;2;17.2;1;1;9;0;2;5;1;2;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
3;32;187;5597;27984;2798313;64;0;7;73;3;36.9;2;4;15;0;3;4;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;0;1;.2;250;250
3;32;187;5597;27984;2798317;75;0;4;10;1;4.9;1;1;8;1;2;4;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;.2;250;250
3;32;187;5597;27984;2798321;69;1;23;14;1;6.8;1;2;20;1;3;5;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
3;32;187;5597;27984;2798323;83;1;23;24;1;11.2;1;2;14;1;2;4;1;2;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;187;5597;27984;2798326;60;1;13;37;2;18.4;1;1;12;0;2;2;0;2;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
3;32;187;5597;27984;2798334;71;1;35;52;3;25.4;2;2;18;0;3;1;0;3;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;.2;250;250
3;32;187;5597;27984;2798339;65;1;28;39;2;19.7;1;2;17;0;3;4;0;2;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
3;32;187;5597;27984;2798348;38;1;7;45;2;22;1;1;7;0;2;1;1;2;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;187;5597;27984;2798350;59;1;12;85;4;42.9;2;2;19;0;3;4;0;5;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
3;32;187;5597;27984;2798359;82;0;38;14;1;7;1;2;18;1;3;4;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;.2;250;250
3;32;187;5597;27984;2798363;57;1;16;36;2;17.8;1;2;10;0;2;1;0;2;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.2;250;250
3;32;188;5618;28086;2808502;45;1;16;47;2;23.6;1;1;10;0;2;4;1;4;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;.230769230769231;216.666.666.666.667;216.666.666.666.667
3;32;188;5618;28086;2808503;20;0;0;25;2;12.8;1;2;0;0;1;1;1;2;0;0;0;0;1;1;0;1;1;1;0;1;0;1;1;.230769230769231;216.666.666.666.667;216.666.666.666.667
3;32;188;5618;28086;2808511;54;0;7;58;3;29.8;2;2;14;0;2;5;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;.230769230769231;216.666.666.666.667;216.666.666.666.667
3;32;188;5618;28087;2808605;42;1;10;66;3;33.4;2;2;4;0;1;4;1;2;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808607;39;1;11;38;2;18.6;1;1;8;0;2;4;0;2;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808610;34;1;3;53;3;27.7;2;1;6;0;2;1;0;3;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808612;37;0;7;88;4;43;2;2;4;0;1;3;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808617;32;1;4;43;2;21.2;1;2;5;0;2;4;1;3;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808624;43;1;9;56;3;27.6;2;1;13;0;2;5;1;4;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808628;36;1;8;86;4;42.3;2;4;5;0;2;3;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808633;48;1;16;41;2;20;1;3;4;0;1;3;1;2;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808638;58;1;22;111;4;56.1;3;5;11;0;2;3;1;2;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808644;61;0;13;110;4;54.9;3;2;23;0;3;3;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808651;23;0;2;47;2;23.1;1;3;0;0;1;1;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808655;60;1;20;90;4;46.8;2;3;12;0;2;5;1;3;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808659;44;1;16;157;4;78.4;3;4;10;0;2;5;0;3;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808661;19;1;0;20;1;9.9;1;2;0;0;1;1;1;4;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808666;29;0;4;61;3;31.1;2;1;6;0;2;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808669;39;0;4;40;2;20.7;1;3;8;0;2;3;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28087;2808675;23;1;1;31;2;15.7;1;1;1;0;1;1;1;6;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;.197674418604651;252.941.176.470.588;252.941.176.470.588
3;32;188;5618;28088;2808703;37;1;10;84;4;41.3;2;2;4;0;1;2;0;3;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;.2;250;250
3;32;188;5618;28088;2808708;63;1;26;127;4;62.1;3;3;19;0;3;3;1;2;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
3;32;188;5618;28088;2808713;67;1;26;17;1;8.2;1;1;13;1;2;2;1;2;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;.2;250;250
3;32;188;5618;28088;2808714;27;0;2;39;2;19.4;1;1;4;0;1;3;0;2;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;.2;250;250
3;32;188;5618;28088;2808715;50;1;19;117;4;58.3;3;2;15;0;3;3;1;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;188;5618;28088;2808725;53;0;17;184;4;92.5;3;3;9;0;2;4;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;188;5618;28088;2808734;45;1;15;121;4;60.8;3;4;6;0;2;4;0;3;0;1;1;1;1;1;0;1;1;1;0;1;0;0;1;.2;250;250
3;32;188;5618;28088;2808738;32;1;4;57;3;27.6;2;2;3;0;1;4;0;4;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
3;32;188;5618;28088;2808751;65;1;11;11;1;5.4;1;1;12;1;2;3;0;4;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;.2;250;250
3;32;188;5618;28088;2808753;56;1;20;43;2;20.8;1;2;15;0;3;5;0;2;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;188;5618;28088;2808760;42;0;4;86;4;42.8;2;2;9;0;2;5;1;3;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;.2;250;250
3;32;188;5618;28088;2808764;61;0;15;24;1;11.7;1;1;21;1;3;3;1;4;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;.2;250;250
3;32;188;5618;28088;2808777;75;1;18;15;1;7.6;1;3;13;1;2;5;1;2;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;188;5618;28088;2808780;31;1;6;51;3;25.6;2;2;8;0;2;4;1;2;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;.2;250;250
3;32;188;5618;28088;2808781;20;0;0;24;1;12.3;1;1;1;0;1;1;1;3;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;.2;250;250
3;32;188;5618;28088;2808782;27;1;3;25;2;12.7;1;4;2;0;1;3;0;4;1;1;0;0;1;0;0;1;1;1;0;1;0;0;1;.2;250;250
3;32;188;5618;28088;2808784;24;0;2;33;2;16.3;1;1;4;0;1;1;0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;.2;250;250
3;32;188;5618;28089;2808806;65;1;13;69;3;34.1;2;1;13;0;2;5;1;2;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;.217391304347826;230;230
3;32;188;5618;28089;2808808;52;1;9;183;4;91.6;3;2;11;0;2;4;0;2;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;.217391304347826;230;230
3;32;188;5618;28089;2808812;73;1;24;42;2;21.2;1;3;24;1;3;4;0;2;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;.217391304347826;230;230
3;32;188;5618;28089;2808819;39;0;9;63;3;31.7;2;2;7;0;2;4;0;1;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;.217391304347826;230;230
3;32;188;5618;28089;2808821;32;0;4;34;2;17.3;1;3;5;0;2;3;1;4;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.217391304347826;230;230
3;32;188;5623;28111;2811002;24;1;2;24;1;12;1;3;1;0;1;1;1;3;0;1;1;1;0;1;0;1;1;1;0;1;0;0;1;.2;250;250
3;32;188;5623;28111;2811007;33;0;4;27;2;13.6;1;4;4;0;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;0;0;1;.2;250;250
3;32;188;5623;28111;2811009;34;1;6;43;2;22.5;1;2;3;0;1;4;1;3;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;188;5623;28111;2811018;46;1;8;47;2;23.2;1;3;9;0;2;3;1;3;0;1;0;0;0;0;1;1;1;1;0;1;0;1;1;.2;250;250
3;32;188;5623;28111;2811028;19;1;0;18;1;8.9;1;2;0;0;1;2;0;5;0;0;0;0;1;1;1;1;1;0;0;1;0;1;1;.2;250;250
3;32;188;5623;28111;2811036;70;1;15;20;1;10.1;1;3;13;1;2;2;0;4;0;1;0;0;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
3;32;188;5623;28111;2811040;64;0;11;38;2;19;1;1;13;1;2;4;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
3;32;188;5623;28111;2811041;45;1;10;69;3;34.4;2;1;13;0;2;4;1;2;1;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.2;250;250
3;32;188;5623;28111;2811043;21;0;1;24;1;12.2;1;1;1;0;1;3;0;1;1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;.2;250;250
3;32;188;5623;28111;2811045;62;1;25;69;3;35.4;2;1;15;0;3;4;0;3;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
3;32;188;5623;28111;2811046;49;0;15;96;4;47.5;2;2;13;0;2;5;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
3;32;188;5623;28111;2811049;51;0;15;58;3;28.8;2;3;9;0;2;4;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;.2;250;250
3;32;188;5623;28111;2811054;36;0;7;76;4;37.2;2;2;6;0;2;2;1;1;0;1;0;0;0;0;0;1;1;1;1;1;0;1;1;.2;250;250
3;32;188;5623;28111;2811073;57;1;15;88;4;43.8;2;4;10;0;2;5;1;2;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;.2;250;250
3;32;188;5623;28111;2811074;44;0;14;107;4;55.4;3;4;1;0;1;2;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;.2;250;250
3;32;188;5623;28112;2811107;28;0;3;30;2;14.8;1;1;2;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
3;32;188;5623;28112;2811109;36;0;9;164;4;81.7;3;5;5;0;2;4;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
3;32;188;5623;28112;2811115;54;1;11;38;2;18.8;1;3;13;0;2;4;0;3;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;.176470588235294;283.333.333.333.333;283.333.333.333.333
3;32;188;5623;28113;2811207;39;1;7;122;4;61.5;3;5;6;0;2;5;1;2;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;.193548387096774;258.333.333.333.333;258.333.333.333.333
3;32;188;5623;28113;2811212;48;1;4;63;3;30.9;2;1;11;0;2;3;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.193548387096774;258.333.333.333.333;258.333.333.333.333
3;32;188;5623;28113;2811218;63;0;23;11;1;5.5;1;2;17;1;3;4;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;.193548387096774;258.333.333.333.333;258.333.333.333.333
3;32;188;5623;28113;2811220;31;1;6;27;2;13.3;1;4;2;0;1;3;0;3;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;.193548387096774;258.333.333.333.333;258.333.333.333.333
3;32;188;5623;28113;2811221;77;0;25;10;1;4.9;1;1;20;1;3;5;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.193548387096774;258.333.333.333.333;258.333.333.333.333
3;32;188;5623;28113;2811228;59;1;17;98;4;48.8;2;1;13;0;2;4;1;2;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;.193548387096774;258.333.333.333.333;258.333.333.333.333
3;32;188;5623;28114;2811304;36;0;10;47;2;23.3;1;4;7;0;2;2;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811305;31;0;6;26;2;12.6;1;1;8;0;2;2;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811314;26;0;3;28;2;14;1;1;3;0;1;4;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811315;50;1;15;57;3;28.6;2;2;7;0;2;3;0;7;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811317;39;1;12;83;4;42.8;2;3;7;0;2;5;1;4;1;0;1;1;0;1;1;1;1;1;0;0;0;0;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811324;21;0;0;18;1;8.7;1;2;1;0;1;3;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811334;61;1;26;261;4;102.6;3;4;16;0;3;2;1;2;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811337;33;1;3;40;2;20.8;1;3;3;0;1;2;1;6;0;1;0;0;0;1;1;1;1;1;0;0;0;0;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811338;50;0;13;179;4;89.1;3;3;15;0;3;5;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811341;33;1;7;30;2;15.2;1;1;6;0;2;3;1;4;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811345;39;0;9;55;3;27.7;2;3;5;0;2;3;1;2;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811351;49;1;5;102;4;50.6;3;4;11;0;2;2;0;3;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5623;28114;2811361;35;0;9;91;4;45.7;2;4;3;0;1;4;0;2;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;.206349206349206;242.307.692.307.692;242.307.692.307.692
3;32;188;5625;28121;2812002;56;1;15;116;4;57.9;3;4;9;0;2;3;1;2;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
3;32;188;5625;28121;2812006;68;1;24;71;3;36.1;2;4;21;0;3;5;0;2;1;1;0;0;0;1;1;1;1;1;0;1;0;1;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
3;32;188;5625;28121;2812009;55;1;13;45;2;23.1;1;1;8;0;2;5;0;4;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
3;32;188;5625;28122;2812101;48;1;15;70;3;33.9;2;1;15;0;3;5;1;3;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812113;21;1;1;64;3;32.2;2;3;0;0;1;1;1;4;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812114;22;1;2;23;1;11.7;1;2;1;0;1;1;1;6;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812119;57;1;14;175;4;87.1;3;4;17;0;3;1;1;2;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812120;19;0;0;25;2;12.9;1;2;0;0;1;1;1;2;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812122;25;1;2;47;2;24.8;1;4;1;0;1;3;0;7;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812125;50;0;11;103;4;50.9;3;1;15;0;3;4;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812127;49;1;11;176;4;87.4;3;4;6;0;2;4;0;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812129;26;0;1;73;3;37;2;3;2;0;1;3;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812147;39;0;8;84;4;42.1;2;2;7;0;2;1;0;2;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812152;66;0;24;94;4;46.7;2;1;18;0;3;3;1;2;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812157;35;0;7;141;4;70.3;3;4;3;0;1;3;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;188;5625;28122;2812158;29;1;5;66;3;32.9;2;1;3;0;1;1;0;4;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;.203125;246.153.846.153.846;246.153.846.153.846
3;32;189;5642;28206;2820502;40;0;9;25;2;12.6;1;5;6;0;2;5;0;2;1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;.197183098591549;253.571.428.571.429;253.571.428.571.429
3;32;189;5642;28206;2820504;80;0;24;28;2;13.7;1;1;19;1;3;4;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.197183098591549;253.571.428.571.429;253.571.428.571.429
3;32;189;5642;28206;2820505;45;1;12;42;2;20.9;1;1;15;0;3;2;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.197183098591549;253.571.428.571.429;253.571.428.571.429
